"x","y"
9.20677597867325,33.1913279894281
4.90868975175545,32.763508045351
9.47345887543634,43.8661416146366
3.50833493284881,35.3934890427322
6.72199201304466,25.9244393631787
0.084653259254992,103.773351120266
8.72349549084902,39.4752355657823
2.51456035068259,41.4440887879111
5.39008004590869,18.6878267238324
1.84879643144086,59.1582581846473
6.01554435212165,21.877019249117
6.58055010717362,20.1814975524064
4.729329792317,27.9500254740015
7.31886937981471,15.92911044967
3.57033368200064,30.2681814492898
8.74068935634568,39.7859375295797
3.1869568885304,44.9480151192201
3.14523932989687,40.9181294643466
8.52916400646791,30.1125459385777
7.46842958265916,25.9348308370807
4.40767408581451,31.4182406656052
9.94802966946736,60.2091924285617
4.67768069123849,27.4295681457427
1.2378896959126,71.1797698750458
1.60592363448814,60.0552250606228
0.159826914314181,93.7575109237667
7.95566659653559,25.806537416728
2.75455645052716,53.8965453420456
9.17930830270052,29.7670808981979
1.34681234136224,74.7148563407701
1.78284216672182,64.8408812816848
1.44650034373626,72.2638674149831
8.30316520761698,29.4957513118753
3.41634815325961,38.029871635995
0.239519120659679,99.669686604862
3.27765596332029,46.6047521059913
0.541955954395235,91.743589997356
9.17105754138902,30.9819537106389
8.256846643053,34.0367137754318
9.54874217044562,50.5808424546158
2.8201290871948,42.3385701334137
7.71928419126198,28.240173802564
6.94478859193623,24.0349642266627
2.24836371140555,55.8351808158381
4.23355082282797,33.6178431821972
2.08339395001531,56.2211188754664
4.68927978072315,28.9391637510324
5.25148503948003,25.7942686711997
1.9350285991095,63.6285158402518
7.86033949814737,33.5829120305958
1.95223103743047,63.3323436279317
9.12115963874385,37.3623859500053
7.76889807311818,27.8153361570415
7.75031607598066,42.6248309216632
2.87838154938072,43.1009280880176
0.634455492254347,88.0632335039194
7.88889083778486,28.0558088437838
1.22797088930383,76.7070914686891
3.56931043323129,45.1098370249198
6.71055030543357,15.9970899198202
7.97413132851943,20.9195663421301
4.7277726046741,24.0023395508701
7.8782102256082,30.1146309487649
4.50133054284379,29.7154708027788
9.26122767850757,38.5713017824785
2.0929635851644,66.8888293804484
5.69814240327105,17.5941145155146
3.67070506559685,33.9732461353133
7.23954295506701,22.7185858532796
0.0454309559427202,102.297336805786
8.076660213992,33.9952227206711
6.29012671299279,17.5499188940945
4.64252004167065,30.290615150913
4.77115616435185,25.5154298814439
0.151754189282656,86.006366577431
2.42650427157059,55.0368464162549
6.8530576582998,27.0340538016087
2.2203104221262,49.2519309881514
8.40231201378629,28.1520317208936
8.88854338787496,37.6157252767001
