"","x","y"
"1",5.34626719448715,188.799279908284
"2",4.1977161783725,218.023801965971
"3",3.19822853710502,181.513243257215
"4",9.53302920050919,255.439751850048
"5",0.417502141557634,67.9261210033552
"6",2.37997143063694,180.143320236989
"7",0.592746586538851,61.4486331797543
"8",6.69502732157707,220.969385615213
"9",2.45775974169374,155.879988385731
"10",6.73178973980248,237.112019073325
"11",7.22686207853258,229.15526758897
"12",7.07152496092021,255.610450729297
"13",8.17812565527856,256.265776348459
"14",10.9303907342255,368.598119981078
"15",8.47482968028635,221.357212165499
"16",6.49818816035986,212.538655521234
"17",5.04265426006168,214.389137415798
"18",6.55854299012572,203.327162514244
"19",9.60281901340932,258.019092149186
"20",4.46495700906962,218.439557785848
"21",0.575675879605114,68.8148394622788
"22",8.37760082446039,215.141202212088
"23",8.42275180388242,245.207519704899
"24",11.6960300607607,396.640489097552
"25",6.30872402898967,195.177637201589
"26",11.5189621606842,386.266346382147
"27",4.61417148448527,202.677698328972
"28",3.68335997499526,198.405450479344
"29",8.40745276864618,219.067168751096
"30",2.09994204808027,149.588341019827
"31",1.91608518082649,149.86706933976
"32",7.77840794529766,219.848839005579
"33",2.99030818976462,200.660692581853
"34",3.27991650346667,177.479206034116
"35",5.35787409357727,229.712606440146
"36",7.42990431189537,233.385215556867
"37",11.2915007639676,370.938841541217
"38",6.7054652525112,227.732478698771
"39",0.901087498292327,109.94084600119
"40",3.50363217573613,221.747951498032
"41",6.69575421977788,201.655167265428
"42",5.23091220203787,220.57830136474
"43",2.94087372813374,199.444274633991
"44",4.13558159396052,227.824989741192
"45",1.47505463473499,120.435809383441
"46",7.39589946717024,247.673322233238
"47",1.51699382252991,130.196439109352
"48",11.4504010565579,381.957221523913
"49",7.21831690147519,249.573079696576
"50",9.38854762818664,264.803352439812
"51",2.14574803132564,149.694662841637
"52",6.01643126551062,201.278549800832
"53",2.21870258823037,138.791395505122
"54",9.57158285658807,275.057548294617
"55",11.036094035022,338.458965597126
"56",6.59527366049588,219.100063570264
"57",11.7809820771217,403.560235502334
"58",8.7979408884421,264.966401252572
"59",0.443712092936039,50.5780337066141
"60",5.75410886015743,183.118622224299
"61",6.95324296597391,209.253609229083
"62",9.67881680745631,292.087405909752
"63",5.02534569706768,216.457397300831
"64",5.77023447398096,224.996514295911
"65",9.96222623158246,263.057228032393
"66",4.08414370380342,218.284275800794
"67",2.37619727198035,162.836304426453
"68",7.27290355693549,231.081251438564
"69",3.22507611941546,177.244566960383
"70",1.73593607638031,155.481590760149
"71",6.75513451360166,241.29600969071
"72",6.73707095347345,249.762989064727
"73",9.64032597374171,252.196704901672
"74",11.987123535946,409.638585871894
"75",5.92413465399295,210.659840095157
"76",11.9777154196054,439.713014356983
"77",10.336734065786,301.834578427176
"78",5.61928665451705,203.495430958451
"79",3.30465414281934,221.414207024818
"80",9.03991184290498,260.921358859859
