"x","y"
9.20677597867325,201.296733915669
4.90868975175545,171.817600190129
9.47345887543634,217.387962260513
3.50833493284881,141.10424342424
6.72199201304466,176.548520597109
0.084653259254992,10.1812995708111
8.72349549084902,220.471265823477
2.51456035068259,104.984844166513
5.39008004590869,149.117024707211
1.84879643144086,80.5820727336214
6.01554435212165,201.538987839936
6.58055010717362,203.915607139379
4.729329792317,169.195536818011
7.31886937981471,192.936317775603
3.57033368200064,146.283244351793
8.74068935634568,207.321527871524
3.1869568885304,135.449701636438
3.14523932989687,117.395260636731
8.52916400646791,230.086348764874
7.46842958265916,216.132397475187
4.40767408581451,148.230075227012
9.94802966946736,223.640797827494
4.67768069123849,155.11320712235
1.2378896959126,76.506185850856
1.60592363448814,77.4337267943998
0.159826914314181,8.32647859334041
7.95566659653559,211.213620984386
2.75455645052716,110.546311286969
9.17930830270052,176.512552143856
1.34681234136224,65.8282094483665
1.78284216672182,78.1535577811995
1.44650034373626,70.5857228793466
8.30316520761698,241.79731551672
3.41634815325961,141.086999787257
0.239519120659679,42.3198368198023
3.27765596332029,133.751505045021
0.541955954395235,56.0502085631982
9.17105754138902,215.874271564818
8.256846643053,209.778004859189
9.54874217044562,225.764529535442
2.8201290871948,121.731552691052
7.71928419126198,202.056175381438
6.94478859193623,205.010762194842
2.24836371140555,115.661635758928
4.23355082282797,169.937293727633
2.08339395001531,106.200223855587
4.68927978072315,155.658798707743
5.25148503948003,189.888900593853
1.9350285991095,101.234383998238
7.86033949814737,231.237239405327
1.95223103743047,106.525738508723
9.12115963874385,204.976710488818
7.76889807311818,181.434646379744
7.75031607598066,229.707378988491
2.87838154938072,97.4928669516588
0.634455492254347,67.3221700620976
7.88889083778486,199.694121533637
1.22797088930383,74.4385389415256
3.56931043323129,121.516257842061
6.71055030543357,198.294111302576
7.97413132851943,211.307980796396
4.7277726046741,177.75546411263
7.8782102256082,194.715358703373
4.50133054284379,145.828195996253
9.26122767850757,225.925381669759
2.0929635851644,92.0441484399848
5.69814240327105,175.496147261265
3.67070506559685,131.794101263934
7.23954295506701,172.676696389235
0.0454309559427202,15.6034206872401
8.076660213992,207.610635089257
6.29012671299279,171.762467535599
4.64252004167065,184.381358919128
4.77115616435185,162.783459299014
0.151754189282656,1.66361361425668
2.42650427157059,92.2026673570819
6.8530576582998,198.118519798216
2.2203104221262,119.827441292182
8.40231201378629,209.202837920428
8.88854338787496,205.667455507173
