"x","y"
0.0990878278389573,14.054638864497
15.4873229563236,42.4622573259326
4.4937934493646,30.5449189566236
15.5155251827091,33.7437337702328
24.6860802476294,44.5423733600237
5.10338157182559,28.6988385208882
14.7200089157559,27.8015227368143
2.06922195386142,22.3729241584568
10.2963219839148,33.4983011104705
18.3801098889671,25.1502225203166
2.71655379328877,20.8871232121827
28.7931699072942,44.4542450992056
12.7502964343876,17.6439314373096
6.24332225415856,34.8483858821243
10.2513997396454,36.9611690921072
6.05904120253399,26.2902185638341
6.00309756584466,33.9406864979324
5.16622442984954,19.78076933846
7.12384049082175,22.3257406600038
10.8357397885993,34.2398024914526
27.4935194570571,33.5260075695476
10.0086486409418,29.4768639849385
0.539695245679468,18.376343887292
20.2488947147503,37.1643899732591
27.5791241414845,71.842406861287
28.0386842088774,34.5866163148701
7.54666298395023,36.557208450318
26.1973399529234,10.1444802744426
14.4073035358451,37.4765422364454
29.8673325707205,64.8413932368057
18.3795296656899,34.1696872772451
13.3913686336018,12.8382408502827
1.13838474266231,15.0344851566153
7.2821554611437,33.63964098239
11.2645660992712,21.7681489684949
8.52818695362657,25.4527625342109
11.7564671952277,42.7102748055843
0.817578833084553,28.7398638639319
10.6594662833959,36.1494634852997
5.32731617800891,31.6223028226806
6.08840977074578,37.8034510574007
21.1666393233463,68.1297344399713
8.68711749790236,8.45909916682945
6.70184534043074,34.0109656874604
13.0469984561205,8.01617833345786
26.7491997918114,26.3013454590028
27.9174892790616,55.2737688005865
15.4230654775165,22.2194001773305
11.1853870656341,30.4828514681277
29.0858188457787,43.563958933532
22.092854725197,51.8661915780293
27.4757448001765,77.124842142208
22.4914146889932,57.3018265255987
22.7688412391581,54.6723170196606
13.1161475297995,42.2144437530569
25.9196134284139,55.9381197559921
29.4804663397372,25.4833311868929
2.4182205973193,21.7602768257086
14.2767501831986,63.7250384485491
11.3016801257618,21.3405222201188
20.0117399473675,9.63290341745392
8.13424918334931,24.1026565667909
16.6915838909335,27.3166397068032
5.50695563200861,22.113210631856
29.1257454548031,45.4957498766129
24.7243748372421,25.903082245466
14.6616192930378,46.0849357862799
15.3662685980089,60.7088121450849
13.5393854789436,36.6218270524076
12.8512772941031,31.7894277469318
12.5903493328951,27.5283843449338
1.24198334757239,27.1619554752357
0.718556076753885,23.0487990976075
1.77677288884297,26.4934936655611
22.0778435189277,83.6606974586376
12.1220106887631,46.1643450239799
17.8646283061244,26.9048339190553
2.32043040683493,22.5061037892935
10.7576363487169,37.4701003182079
3.44122781418264,29.3426492515513
9.80589856160805,12.609032116761
16.4054895588197,34.8529981312867
26.0916561540216,36.4485532237766
0.45897908275947,20.3893034756695
1.61029835930094,15.7039352081691
4.78296434506774,23.2930911946857
27.6905440120026,50.4641446728443
14.4212059210986,41.4391991024668
10.4767550365068,34.7603436814562
23.0512108420953,54.4293594120857
7.18014379497617,17.9772843554367
9.96936226263642,21.6951827087824
26.7963617225178,43.383595158821
20.8733944105916,51.7193659642648
10.2199783734977,28.8346579469977
23.190531861037,54.004616067536
13.346786708571,35.5417939896408
9.59063828922808,25.0306053354067
7.19391466816887,18.8446676401611
0.818674745969474,18.6118000030027
